sys.exec.out.time {s},rkt.newton.lonx {degree},rkt.newton.latx {degree},rkt.newton.alt {m},rkt.newton._psivdx {degree},rkt.newton._thtvdx {degree},rkt.newton._dvbi {m/s},rkt.newton._SBII[0] {m},rkt.newton._SBII[1] {m},rkt.newton._SBII[2] {m},rkt.newton._VBII[0] {m/s},rkt.newton._VBII[1] {m/s},rkt.newton._VBII[2] {m/s},rkt.kinematics.alphax {degree},rkt.kinematics.betax {degree},rkt.env.rho {kg/m3},rkt.env.vmach {--},rkt.env.pdynmc {pa},rkt.propulsion.vmass {kg},rkt.propulsion.fmassr {kg},rkt.propulsion.thrust {N}
               526.2,   136.9406261446303,   21.74010642299946,   495551.6146811787,   95.12021600534285,   2.516883473380294,   5197.471892361675,  -4830837.706405343,   4178831.719617629,   2531430.991704313,  -3650.622969384581,  -3686.110725292373,   -315.045596979049, 0.05610094540880486, 0.06358904339074786,                   0,   17.27047341760892,                   0,   520.7556450000193,   292.7556450000193,   9796.947695549999
               526.3,   136.9448521661881,   21.73975269360137,    495572.383467583,   95.12205161345913,   2.511442980066191,   5199.319748784225,  -4831202.805518568,   4178463.016601024,   2531399.465484882,  -3651.359416694978,  -3687.949754524656,  -315.4787921748413, 0.06063822574208641, 0.06701197489879827,                   0,   17.27720401583694,                   0,   520.4226450000187,   292.4226450000187,   9796.947695549999
               526.4,   136.9490798172995,   21.73939869955748,   495593.1154420599,   95.12388844936599,   2.506007806843745,   5201.168881455569,  -4831567.978308016,   4178094.129632854,   2531367.895937981,  -3652.096461886354,  -3689.789780391977,  -315.9122394176466, 0.05471866513905227, 0.05997720523938765,                   0,   17.28393930075389,                   0,   520.0896450000182,   292.0896450000182,   9796.947695549999
               526.5,   136.9533090990423,   21.73904444052661,   495613.8106113411,   95.12572663682991,    2.50057783007231,   5203.019291844701,  -4831933.224830068,   4177725.058610862,   2531336.283028423,  -3652.834101159826,  -3691.630807542809,  -316.3459522624736,  0.0592535285725279, 0.06340138068657278,                   0,   17.29067927788526,                   0,   519.7566450000177,   291.7566450000177,   9796.947695549999
               526.6,   136.9575400125049,   21.73868991632721,   495634.4689967837,   95.12756402981115,   2.495153485287876,   5204.870982464212,  -4832298.545146779,   4177355.803436116,   2531304.626744144,   -3653.57232023093,  -3693.472868831372,   -316.779753372751, 0.05825072600696742,  0.0668295251755687,                   0,   17.29742395165785,                   0,   519.4236450000171,   291.4236450000171,   9796.947695549999
               526.7,   136.9617725587787,   21.73833512678155,   495655.0906167999,   95.12940265044847,   2.489735783197061,   5206.723953226332,  -4832663.939318169,   4176986.364007512,   2531272.927072416,   -3654.31121313098,  -3695.315860540331,  -317.2137662919123, 0.05785288671091521,  0.0597857525687926,                   0,   17.30417332775776,                   0,   519.0906450000166,   291.0906450000166,   9796.947695549999
               526.8,   136.9660067389424,   21.73798007154762,    495675.675485664,   95.13124262767678,   2.484321947824869,   5208.578206667297,  -4833029.407405889,   4176616.740227204,   2531241.183980753,  -3655.050628637248,  -3697.159927549729,  -317.6480870215617, 0.05683755098279397, 0.06321437418353128,                   0,   17.31092741248368,                   0,   518.7576450000161,   290.7576450000161,   9796.947695549999
               526.9,   136.9702425540916,    21.7376247504428,   495696.2236169418,   95.13308180697712,   2.478914751776464,   5210.433744385658,  -4833394.949466939,   4176246.931990859,   2531209.397454088,  -3655.790682351302,  -3699.004979299743,  -318.0824650650543, 0.05643274262967243,  0.0666467165242223,                   0,   17.31768620965256,                   0,   518.4246450000155,   290.4246450000155,   9796.947695549999
                 527,   136.9744800053216,    21.7372691632887,   495716.7350293789,   95.13492221842708,    2.47351312663211,   5212.290567135283,  -4833760.565561764,   4175876.939197144,   2531177.567479738,  -3656.531352830255,  -3700.851021857341,  -318.5170890772899,  0.0609568354403323, 0.05959348826836421,                   0,   17.32444972561224,                   0,    518.091645000015,    290.091645000015,   9796.947695549999
               527.1,   136.9787190937122,    21.7369133097424,   495737.2097445484,    95.1367639865272,   2.468116815082191,   5214.148676433954,  -4834126.255757127,   4175506.761752472,   2531145.694027825,  -3657.272628835453,  -3702.698066923962,  -318.9519768343388, 0.05499164570943834, 0.06302695984108496,                   0,   17.33121796586615,                   0,   517.7586450000144,   289.7586450000144,   9796.947695549999
               527.2,    136.982959820366,   21.73655718962024,   495757.6477692164,   95.13860495737306,   2.462725688769644,   5216.008075070643,   -4834492.02010565,   4175136.399547725,   2531113.777080642,  -3658.014464507025,  -3704.546177560668,   -319.386967455119, 0.05951315729344195, 0.06646454332259305,                   0,   17.33799093520685,                   0,   517.4256450000139,   289.4256450000139,   9796.947695549999
               527.3,   136.9872021863845,   21.73620080278074,   495778.0491248639,   95.14044544923649,   2.457340189769484,   5217.868764171859,  -4834857.858668805,   4174765.852481512,   2531081.816630617,  -3658.756891105209,  -3706.395323537441,  -319.8220717372434, 0.05847975529225435, 0.06495690224455887,                   0,   17.34476863895202,                   0,   517.0926450000134,   289.0926450000134,   9796.947695549999
               527.4,   136.9914461928593,   21.73584414894616,   495798.4138300819,   95.14228863178691,   2.451961335633877,   5219.730743022595,  -4835223.771509795,   4174395.120455463,   2531049.812653992,  -3659.500024462543,  -3708.245371248019,   -320.257501444546, 0.05805283530825696, 0.06283423401597989,                   0,   17.35155108330043,                   0,   516.7596450000128,   288.7596450000128,   9796.947695549999
               527.5,   136.9956918408842,   21.73548722783179,   495818.7418992314,    95.1441313996404,   2.446586330926217,   5221.594016017659,  -4835589.758689218,   4174024.203368606,   2531017.765124669,  -3660.243652289431,  -3710.096549445333,  -320.6931052894368, 0.05700622562405046, 0.06627629077491534,                   0,   17.35833827351396,                   0,   516.4266450000123,   288.4266450000123,   9796.947695549999
               527.6,   136.9999391315681,   21.73513003929181,   495839.0333459908,    95.1459736857188,   2.441217965510938,   5223.458583589481,  -4835955.820263578,   4173653.101114235,   2530985.674031702,  -3660.987929985861,  -3711.948713291827,  -321.1287917076607,  0.0565719695651629, 0.06476628641941103,                   0,   17.36513021416272,                   0,   516.0936450000117,   288.0936450000117,   9796.947695549999
               527.7,   137.0041880660061,   21.73477258304742,   495859.2881892417,   95.14781867002712,   2.435855167666148,   5225.324445857588,  -4836321.956296472,   4173281.813593755,   2530953.539351324,  -3661.732856951656,  -3713.801839562616,   -321.564838343523, 0.06108158355045749, 0.06264069995684658,                   0,   17.37192691211503,                   0,   515.7606450000112,   287.7606450000112,   9796.947695549999
               527.8,   137.0084386452934,   21.73441485881318,   495879.5064507136,   95.14966323602702,   2.430497672906218,   5227.191606211108,  -4836688.166853664,   4172910.340710466,   2530921.361060085,  -3662.478361932384,  -3715.656023263492,  -322.0010142944862,   0.055069025528678, 0.06608763513782676,                   0,   17.37872837182851,                   0,   515.4276450000107,   287.4276450000107,   9796.947695549999
               527.9,   137.0126908705454,   21.73405686644245,   495899.6881372044,   95.15150732156845,   2.425145355974147,   5229.060066261877,  -4837054.451987211,    4172538.68235284,   2530889.139144398,  -3663.224437555849,  -3717.511273972681,  -322.4373187990361, 0.05957571376344173, 0.06457629818126155,                   0,   17.38553459885964,                   0,   515.0946450000101,   287.0946450000101,   9796.947695549999
                 528,   137.0169447428607,   21.73369860565548,   495919.8332703933,   95.15335411045024,   2.419798666126241,   5230.929825525972,    -4837420.8117628,    4172166.83842363,   2530856.873581426,  -3663.971168361315,  -3719.367487646641,  -322.8739828962777, 0.05851016958899379, 0.06244855539333637,                   0,   17.39234559961677,                   0,   514.7616450000096,   286.7616450000096,   9796.947695549999
               528.1,   137.0212002633395,   21.73334007616573,   495939.9418690009,   95.15520047748392,    2.41445861468123,    5232.80088690655,  -4837787.246244373,   4171794.808823788,   2530824.564346485,  -3664.718554394473,  -3721.224691908809,  -323.3107350754904, 0.05805304940258684, 0.06590042471524896,                   0,   17.39916137823149,                   0,   514.4286450000091,   286.4286450000091,   9796.947695549999
               528.2,   137.0254574330985,   21.73298127782623,   495960.0139474673,   95.15704636527954,   2.409122398042017,   5234.673253070339,  -4838153.755489324,   4171422.593446221,    2530792.21142878,  -3665.466438211224,  -3723.083038365744,  -323.7476582007024, 0.05697438056268021,  0.0643869662159077,                   0,   17.40598194104897,                   0,   514.0956450000085,   286.0956450000085,   9796.947695549999
               528.3,   137.0297162532433,   21.73262221035592,   495980.0495195845,   95.15889496027063,   2.403792825457498,   5236.546922620062,  -4838520.339558236,   4171050.192188219,   2530759.814802406,  -3666.215036881181,  -3724.942297541379,  -324.1849104062673, 0.05650991843237065, 0.06225603205895425,                   0,   17.41280729385786,                   0,    513.762645000008,    285.762645000008,   9796.947695549999
               528.4,   137.0339767248782,   21.73226287346715,   496000.0486043869,   95.16074313446924,   2.398468808745939,   5238.421899301723,  -4838886.998515462,   4170677.604950509,   2530727.374442672,  -3666.964232601435,  -3726.802608672907,  -324.6222849627755, 0.06100478720022443, 0.06571241164682443,                   0,   17.41963744146402,                   0,   513.4296450000074,   285.4296450000074,   9796.947695549999
               528.5,   137.0382388491212,    21.7319032670127,   496020.0112237362,   95.16259082568547,   2.393150087648277,   5240.298184776337,  -4839253.732423601,   4170304.831630276,   2530694.890341504,   -3667.71401040306,  -3728.663988514544,  -325.0597852981521, 0.05494477052642789,  0.0641972238447423,                   0,   17.42647238940259,                   0,   513.0966450000069,   285.0966450000069,   9796.947695549999
               528.6,   137.0425026270849,   21.73154339071015,   496039.9373844964,   95.16444123207582,   2.387836542000541,   5242.175778811681,  -4839620.541338761,   4169931.872119967,   2530662.362470281,  -3668.464423327992,  -3730.526362709338,  -325.4976618461499, 0.05943673180804879, 0.06206412838382546,                   0,   17.43331214445658,                   0,   512.7636450000064,   284.7636450000064,   9796.947695549999
               528.7,   137.0467680598764,   21.73118324427097,   496059.8271085136,   95.16629121627467,   2.382528612066857,   5244.054684568063,  -4839987.425327403,   4169558.726321665,   2530629.790805252,   -3669.21543909226,    -3732.3897896983,  -325.9356593303617, 0.05833915898244865, 0.06552579754117485,                   0,   17.44015671096839,                   0,   512.4306450000058,   284.4306450000058,   9796.947695549999
               528.8,   137.0510351486193,   21.73082282754721,   496079.6804146152,   95.16814071381673,    2.37722731966535,   5245.934903217719,  -4840354.384450269,   4169185.394130178,   2530597.175337141,  -3669.967114848539,  -3734.254218165515,  -326.3737410412141, 0.05785195865605184, 0.06400892177774445,                   0,   17.44700609414638,                   0,   512.0976450000053,   284.0976450000053,   9796.947695549999
               528.9,   137.0553038944272,   21.73046214025578,     496099.49731737,   95.16999293444324,   2.371929853103024,    5247.81643556877,  -4840721.418768874,   4168811.875442422,   2530564.516040106,  -3670.719352421891,  -3736.119716409185,  -326.8122424874618, 0.05674123684942967,  0.0618728735638858,                   0,   17.45386030156648,                   0,   511.7646450000047,   283.7646450000047,   9796.947695549999
